"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"25" 2344.56931132738 1825.14983114571 1684.16652059596 1663.14934715981 1487.98476086774 1826.29734512351 2387.65845602983 2748.11311200726 2847.35016594415 2220.44560619547 2338.84659425702 2616.05679304537
"26" 1714.09550551161 2149.06198475805 2746.77692065128 2708.25255158052 2603.8642520591 3123.00619591781 2792.47689220184 2721.7604659599 2534.25473522655 3209.61211896535 3208.45772744667 3762.45531615218
"27" 2139.48212434035 2260.33644815341 2368.41696690392 2186.00127962265 1973.38510945025 2317.44610684596 2399.411544108 2444.63537144012 2286.76394917516 2878.55919555166 2943.13617978318 3221.09754301766
"28" 2593.77440637824 2113.85814626132 2324.69883307339 2183.26566861513 2133.7947666327 2436.47003314339 2556.39607792906 2464.79167389489 2770.69081059398 2534.00318816736 2550.15413602646 2889.61132511121
"29" 2201.3169090623 1664.43040689887 1862.72507744298 1847.57845263887 2079.42054230661 2393.45428103789 2627.04520940335 2909.86855162668 3167.87364607907 3149.15632099153 3407.41912939092 3461.98108040353
"30" 1918.41254784605 1847.82869981351 2132.46420738915 2227.23797455707 1967.91573302684 2467.24773974211 2908.07515390337 3192.35146416579 3353.93739421491 3522.52582168459 3426.31679747712 3753.11263484787
"31" 1624.57481390301 1865.14926431994 2266.12891278864 2861.92776932661 2940.86128598682 3427.65916469748 3180.64689142206 3048.38075393403 3218.01372514436 3582.14906335878 3398.30706298405 3462.37054787392
"32" 2127.91070307754 1981.21061910308 2279.50900013247 2477.00897442647 2775.50299293559 3309.30897388575 3178.71929657329 3288.91160923919 3357.87012752574 3556.53686222815 3342.25062024872 3665.52100624184
"33" 2308.19765533453 2061.16496150716 2164.52798541668 2240.18864929923 2241.90630635807 2734.01669562604 2779.27837723862 2974.90561506315 3094.5724555125 3174.87708798927 3256.21196883492 3601.77967220496
"34" 1766.79457563284 1764.33779061125 1965.69916249631 1872.50372259083 1861.83398250351 2092.94281742791 2687.91378584389 3166.22419164711 3150.07488126822 3307.37542375033 3039.89869055917 3373.31678349043
"35" 1655.63482055816 1742.09444096463 1740.77565993345 1763.39800520777 2268.69204656521 2644.17137089677 2662.40859959734 3215.52389362762 3048.99647421497 3628.03597692361 3293.68528148249 3404.11741364659
"36" 2072.00855934687 2033.92004205261 1871.6412087011 1896.96155138278 2333.74896505737 2905.57608921522 2873.72323585967 3190.92716359432 3258.56688377754 3343.56585366876 3053.84187295763 2990.2555179243
"37" 2279.63407156386 1919.43034322133 1705.72558593035 1632.37454622333 1651.53827871507 2274.79894364937 2477.28962055965 3083.05969267192 3025.39177045237 3379.78343918167 3381.2129223484 3622.1402491991
"38" 1364.59333789758 1826.59123121414 2122.47432002087 2291.32086824791 1944.85586275583 2102.29135108071 2726.84138153857 3076.76315239882 3131.7902295003 3464.33366351052 3468.00179169511 3474.66198703412
"39" 2002.23030819077 1789.91227044615 1808.9285241366 1874.54608247268 1660.93134217133 2216.62357285779 2650.23666917172 3222.70714509291 3325.89385079828 3507.95839858963 3592.45907739914 3477.50586657422
"40" 1963.34806298183 1912.17734218076 1850.678951427 1796.81171135028 1576.88222212134 1949.78744838709 2532.10951044001 2985.08711371303 3000.19103001924 2920.10490582729 2981.83703597768 3101.1444183786
"41" 1539.29496623242 1894.78175337107 2183.57100561642 2703.86122615967 2773.03342526441 3387.67342876336 3345.57936288043 3196.01961640301 3320.95347530933 3544.93156809776 3114.06263912093 3539.7400941963
"42" 1746.61306231967 1942.5691826249 2069.51711064867 2234.68270917529 2053.23574571526 2450.2547001373 2681.91363284404 2838.01054329909 2897.70513891605 3502.99727535641 3139.85294963833 3494.136995616
"43" 2388.60280227295 2040.58078252719 2163.09518836064 2345.7805077402 2207.55082955039 2649.24403936158 2749.75005660863 2777.725975146 3060.97698597675 3189.95048591921 3045.45210862927 3204.14993472036
"44" 2105.74390155432 1957.40594760375 2031.46203639402 1911.24322020052 1860.93593574391 2344.37138869348 2928.57588881827 2905.62804998126 2944.41275618377 2812.86378816261 2688.82515536101 3040.30381355553
"45" 1782.5698461497 1714.44766443656 1774.23961952633 1916.23366714121 2027.82575907288 2481.49993922019 2663.26169289445 2677.21351034326 3075.07143244817 3058.41212559583 3042.87417221453 3060.48349956317
"46" 2207.97869623347 1793.63151303644 1913.7329652914 2023.91528033222 2070.66220888559 2418.60203178077 2842.40030050375 2503.67326636258 3103.76966042227 2893.16137265685 2933.83958854689 2586.22407828312
