"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"35" 20053.446917803 23297.2850127894 28376.7290331754 25498.0934198285 22108.1359449251 18872.0154198299 18822.1164662921 24375.7252627655 23059.6692799956 19722.5923050807 17196.8417090865 12380.9748218005
"36" 21684.9665645593 20135.9026902543 19806.4146088921 18962.9240173886 15347.2645039466 21446.6086535231 18442.2287787557 26123.1711873007 25339.2212952423 22011.800292597 15890.2958580655 13137.2712251467
"37" 29929.953159656 29068.7118396594 28085.9049285212 24108.4479774637 17846.874086216 13864.1452688946 14472.0851952567 18213.3744546564 17533.5562531636 15416.2261233311 15282.5276246635 15052.9271691259
"38" 25281.1600055194 27133.6400932102 26575.542979184 25547.0832866377 20726.0204847385 17717.9776726183 17880.5748759957 16693.6160607261 16586.8233446124 16851.977396433 15438.0438906675 15961.7515184697
"39" 29541.8957758389 21528.8210674039 18464.535027562 15220.2438084377 15963.1940517991 16346.8426875138 18756.4351330508 17674.7599260624 15920.0766295578 14512.3086806845 15825.2152845565 17774.8418858198
"40" 21032.1334358592 22335.9905392397 21951.7639082264 20973.8113894053 20685.5019450966 18813.4167866377 19262.7846189298 17097.5030696061 16505.9856286317 13018.536841479 13444.4998815717 12499.0138185935
"41" 20130.658772363 22617.2354134352 25845.4109668508 27296.8703994454 15359.9106832084 14691.8023871506 16751.2594823661 17826.3397545891 17199.6998685379 15314.8743772301 14130.2689546136 13165.7607871857
"42" 25451.8298889325 25203.8059145189 26842.3637496965 28074.4290544267 22038.8868496515 18021.6356999733 15647.3327473058 17499.0544808712 16690.3214449688 15609.2885437692 17495.6573048688 18846.3369967895
"43" 28991.7292114001 27199.7078275761 25639.6355440892 22021.7042323909 14926.2990067345 14504.8259809211 15788.822022961 22129.6954704102 18715.1461305573 17988.4414837049 21591.2559934349 21168.7081408366
"44" 30748.9052500429 26960.3729867241 19361.9553437843 14951.053559986 13366.1676868308 14631.5738220019 17697.9432833261 28578.6356884142 29425.29584956 26918.0300255096 25872.1218989674 25948.3813315224
"45" 22509.1604870745 20860.6708286556 22294.3309285941 21473.1217090294 15285.6080553254 14154.2184338097 17383.4115876617 26362.1309905886 27676.1378627466 21757.5852740805 18325.020832636 15538.0488046824
"46" 23238.3135445225 21952.5701105076 21015.7700386513 19967.6613378305 14864.2155198544 13493.2126193509 15905.836182166 29032.3639144134 28896.0789299628 25981.0348811342 23799.3599134605 20724.6876862289
"47" 28041.0302155738 25104.7469670144 25772.6936762667 22065.5091235801 16202.2055249714 15194.6544438805 14552.7670689098 23017.6209378216 26572.7220606808 23638.7725628224 21538.5257248103 20263.3464375797
"48" 25763.4056484968 22493.722482634 18785.9365368299 14336.4910641297 15896.9951793421 16290.0470739486 18540.2787916393 19102.8288049167 17283.1685130428 17525.6140069166 17959.7475763482 20173.6746996772
"49" 21000.4306016655 21619.562634623 21283.4402858941 18480.0921562802 16989.0432642502 16772.9184560749 18097.3655038017 18479.2257457528 15731.5212344035 12996.8854446953 11075.0927963729 10620.3691695119
"50" 20265.5134302946 22071.5725297335 22335.0323601469 20816.2489278814 15208.1118421073 15107.6720918583 16918.298525851 21091.1268373244 17495.0024753083 17453.168664177 17730.4343997459 18685.6755781145
"51" 25727.1537703392 24440.4236856444 25143.4069023278 22811.3726258509 18219.8579414885 16253.0820920228 14475.8093858129 17972.1829754092 17164.0848675225 16085.9656933411 15742.2027334171 20009.5531091796
"52" 21403.3481353135 19386.8007775828 17157.8279456795 14359.1796657705 15847.5123454215 15574.6532165817 19632.1685379029 23697.9131943931 26632.9661239127 24275.6615228381 17700.9713563379 12396.5927035454
"53" 19107.8072967775 17819.2348156464 16028.5136372812 13197.0376043033 14497.2043260075 14381.2186216785 21343.9215340308 26254.0414136589 29110.3024537402 26612.2937887598 21627.0282117198 20207.4251861138
"54" 28503.8079316007 23599.6243189253 19010.6277338455 14039.0401105018 14933.4295527627 15504.2916541917 16772.1796008836 22679.559644402 25934.3008732354 27668.706326775 29338.9337471704 31631.3206957123
"55" 18331.6853095982 19610.5915828676 19280.7012766294 19970.353394334 15508.4965750995 15106.2095483115 16750.6092196899 26268.031646373 29254.6621811871 21820.4185154581 13270.5250475035 11414.6520375442
"56" 20268.4549319061 21168.0024360385 22334.1731198623 21425.5317557057 17658.1887419164 16258.9810067045 16058.6720292225 21119.2270311152 25070.1093314787 20506.5316317526 18036.5543637373 14867.0964200947
"57" 22191.7591231218 22582.0580388889 22685.7615708538 20951.0694112332 15610.0962127775 14857.9374967433 17053.0976852412 26084.3763540494 29008.0447517954 25957.0102887682 19430.2002652559 15961.3164644618
"58" 27871.4459045204 28137.7582392336 28437.8536223749 29996.6010122911 19089.5177582371 14384.2627503503 14203.3864854563 18028.3918035826 17990.2610297288 17252.0625060381 15675.3279930321 16420.4391693672
"59" 31947.2271882112 23880.4029161697 21365.4155122154 21575.8932355274 16601.3301275572 14282.3930426345 13918.1431623337 20155.4341501832 17342.7342149829 15734.6714358153 16380.7328717309 17180.807609467
"60" 25734.073343476 23046.3622862007 26042.6015064269 27697.5060663432 19760.5602791179 13929.1651457547 14065.1688092967 18022.8803316638 17048.8215988226 13833.107557224 13293.2095203318 12183.8254050254
"61" 23726.3185774702 23133.0243483036 21732.7365758396 21252.3348858788 17937.9308817187 14898.1981630885 13054.4845997921 17501.4214473423 17552.7956146474 15808.6786819806 15466.4397733421 15129.8750584236
"62" 26390.8388689649 25959.9150136366 27181.2079895127 24783.7705505464 21506.640712411 13930.7887019368 12089.0167276498 17454.6197147147 16970.7441087074 16923.9987277155 18258.3996999778 15342.6843627792
"63" 26065.0421379413 18985.3924405107 21199.8075220144 19836.5911255332 16819.4088578118 18701.5986744976 22312.0704543512 19672.5919223237 18088.4064037977 16617.3976694572 17700.4340409573 18977.1021560375
"64" 22197.6466489981 24242.7084079145 27166.0645090319 27408.5389201066 22708.3464478628 22267.5655708083 19656.3112835198 18002.5114844417 15719.703762781 13133.7906220325 13257.755526823 12004.4512670274
"65" 19184.4200125528 24185.5618098565 26351.2809747205 23978.5389608119 17192.5802433906 18782.6230653993 17792.7208715468 20388.9383771629 20476.1181021922 19218.950030398 16759.6274908977 15319.6532334115
"66" 22993.2337643756 25806.9445480228 27520.787098615 30322.0578593042 23017.5553556125 21057.0623822337 18896.3417749252 19737.7442506331 19841.8712039788 17764.6946382284 17655.6231558825 23309.3774235788
"67" 24028.2482341924 20041.794744573 20500.1030000924 19634.350315514 16558.8279594978 18309.5818401206 20684.1844287341 19162.837785647 16050.1879358275 12950.2987474395 12977.7464764738 11308.3765657327
"68" 21361.9877075429 15882.1170822386 20566.4064394303 18177.7753757304 14583.7795987198 16392.0731504786 19516.0632248828 21571.9695287315 17477.5590674312 14631.8849561687 15483.7691545887 15961.9679792833
"69" 26219.2750979448 22358.7388475738 22308.2542304838 20679.2051364798 17116.7887754897 17741.4701283317 20476.561843547 20852.5213647736 16860.3996002851 15986.3856745987 18983.9197860338 20361.5644694408
"70" 19759.8657662933 19128.0897624715 21173.1693582153 22369.1126894015 18095.5247218548 20390.8963732148 19045.5531178278 19339.0587613312 16497.4761276859 13718.0376872217 11225.3535720045 10692.5196127003
"71" 19716.2094111835 22993.7198435483 26120.2247164185 26535.1568191303 23395.5303279937 19441.1929410253 19423.4410761014 19755.9452138972 16130.7926889327 14676.359345277 16771.756971902 12817.6765998269
"72" 20666.7681314088 25508.058287149 27749.5473318285 26377.8169375537 19012.5991446286 20978.4849227389 17297.8614156577 22266.2246102643 18385.1892844852 15589.7645261068 14084.0150515956 11437.2875140039
"73" 31790.5322905009 29459.6191486063 25232.094892359 24511.61425986 16417.5833443247 15612.2908731379 15484.7031935952 22760.8289598243 20102.5033292533 17668.4485249079 18807.9518232612 19990.0633999051
"74" 26926.5829755787 26553.0754877664 27144.1104435308 30200.4877714635 18778.3111625865 15414.3549520426 16390.0662802424 20213.8479784354 17067.7704213221 13277.879357455 12951.5939946058 13680.9654324758
"75" 22741.0033590612 22391.8111634588 20437.5159054792 21745.4346042545 17231.5396772754 16160.9832233831 15043.3475284927 21588.0773163335 18501.1528496645 16284.5332366701 18853.1216808389 18936.306259367
"76" 27802.6491525209 28912.7730450103 28430.0744775824 24517.630701608 20189.92201317 16226.7627090139 13397.6664754643 20284.6879458192 18667.2536904419 17023.7938550508 15187.0352215878 16411.4644225708
"77" 26977.0040960087 23735.7629688158 23453.4869248538 27253.1602699328 17924.9324264428 14838.7289977079 17476.5795861256 26462.5844452485 30261.2491570845 25792.2480554841 18765.0834713907 14297.6491316483
"78" 21818.3880771915 19045.8864407882 20265.7635939288 22910.11120501 16836.0451298423 15253.332623154 16458.0049402796 28528.3357444083 31431.1448966551 30159.2050691121 23721.5264389714 19914.6446017392
"79" 26531.7273684276 26900.9958746005 24915.499897458 20121.1291130191 17084.7265818328 15477.449546344 12849.754078909 24030.2369570533 27420.5676999278 25836.075389708 22610.489391442 20306.6650576985
"80" 21466.8368463618 18523.8973833243 21384.9535477872 21027.8694908584 18816.4076443449 15022.4445485751 16909.7556045189 27322.5981084807 28976.0601896056 22838.7029531944 18161.705132038 15280.7415241458
"81" 22136.4097062926 25619.8366286392 26799.5629577353 23799.1128575647 20017.6522816336 15982.0980489639 14546.0854224097 23663.1707124149 27014.699316058 20622.0020487501 16227.5659960661 12016.6996984799
"82" 22121.7887126986 23705.5162328657 20254.3757492438 19083.4098383925 18215.923788655 16668.0528902745 14416.6767694618 22326.0636296871 26415.8601218488 22478.0436308797 16685.8675474392 12329.9852913749
"83" 24939.995018483 24659.3617685845 24874.3007485996 23001.6525262803 16636.3494385402 18781.8230009997 20900.2415273091 19089.8544244071 16389.3918065861 13136.231581568 13037.3654474318 13265.6351926801
"84" 20526.5196502606 17851.8480073031 19661.3181493953 19752.0784054155 14837.3776919806 16484.4840450571 18693.2958647133 23682.015772753 20748.0509647721 16886.1640394798 20056.3349290933 21893.989470592
"85" 26530.6619800983 26430.8162832406 24703.4852490955 20284.0891606061 16205.1802818526 19461.7328704253 19624.8534184977 21658.030427004 18890.7058566772 16949.5547827453 17918.5391142653 22426.527919098
"86" 21624.4830122466 18964.8379843869 20269.7774193976 21513.3911452035 17298.4052542758 18707.1926531091 17934.3961706629 20166.696117314 16701.0848470481 12981.758651364 13524.5221266069 13612.2872879979
"87" 22076.8691591405 26322.9801612663 27812.3304437311 25456.4191454081 20339.6005261295 20693.7074575726 17748.9116074894 20717.9848971509 16026.6768377447 12811.518165368 13934.1472548324 12654.6825210151
"88" 21326.5838597519 22339.085300125 21491.4242716217 20704.6296276583 16840.7489515477 19553.0907363997 15516.3235368117 22624.728922843 20084.0353716496 16258.7199942505 15079.0307424933 13697.8955923857
"89" 20780.9539155459 16018.0061021456 20006.0182496064 21579.2344812528 16930.2148151876 17364.7445216515 22171.23340278 27216.09377997 30721.0235571039 23831.9953921198 18493.0436774026 16016.9937171079
"90" 22321.0279497767 25239.1692546673 24844.176329683 21131.0182285508 17189.6487448986 18468.6107502228 19002.819807937 23881.6660343607 27024.3060867 24240.5754648516 18959.7496002488 11039.616420907
"91" 21227.2735557198 19837.7558585175 20860.1723150532 21099.0275710888 15887.3464290959 17984.1010755046 19806.8726493066 28646.6810652093 29821.6547310379 22951.350241358 17225.4992944604 14301.7732442406
"92" 20116.4850124586 19175.2678555141 20121.9131495702 21041.5538882489 17814.3528292001 20250.9636575301 18457.0123938356 24460.5564765754 24824.4687954698 18259.9430535855 11002.7248605699 9356.77313608574
"93" 31435.05856548 33358.3793377094 30045.0044503198 24316.362514569 16684.6632357075 15358.9475555465 17209.2579501893 20642.1679798371 20760.2115379675 19655.7309171735 17798.6313542996 17134.2193667756
"94" 39201.7644944374 29213.4976595664 20784.3439302354 17924.2761991723 15745.7570077104 16837.043368994 16025.7484989541 22113.0769458098 19605.2464085219 17171.7339410122 17595.278033625 17331.2192269827
"95" 26915.7322471753 23677.9154029804 24501.3723427636 23070.0652169323 18139.129302981 15503.4309447049 17747.7510140452 20473.1142039602 19165.2800420128 15627.7375926624 15596.3468540098 14180.4302347054
"96" 26814.3206617262 26539.0412220923 27669.0335582221 25578.2745095423 17666.2277309748 15360.0982236288 14203.6957807691 21466.54166774 20693.6156816865 17310.5201079474 16756.9287667097 15209.0852441151
"97" 32285.3648016846 28041.6042587516 28308.2825404217 25707.7370053363 19940.3811072859 16277.3843936428 14137.3409557303 20419.3916882128 19628.5800187893 17250.925891666 16665.2081156619 15518.5861188133
"98" 29642.3332902662 24084.6108487751 20814.0028788863 17674.0058120216 18180.9232311321 16971.0442602887 19404.4135737623 19210.8232710738 18424.8031311373 16949.9581407096 16669.9197176474 19885.7331883683
"99" 23010.8442109405 25519.2011916846 24747.9652865559 20916.584240981 19370.3480715794 17477.447189005 20158.649017786 18679.2521843553 17686.7393170791 14567.056492055 13207.0884056652 12146.2919970698
"100" 22431.1610433313 27129.1548051411 33857.965705902 32790.5162379867 18057.1714038484 16137.5331751575 17819.3982481963 19087.9455605771 20105.0992194836 18753.5734443961 15576.0470893696 14436.5115130223
"101" 26447.8800181217 26793.1534736918 29021.3788508619 31124.4457260037 23708.4172797129 18373.1059248986 19200.1558601399 18330.9638077127 19104.5838540982 17750.2197052044 16822.0477713352 20665.2164070752
"102" 25708.6340146752 21164.5024947108 18840.2627630594 17484.4119717185 17890.0387060963 17856.1696531367 21027.3131818985 20527.4454863421 18352.4045357815 15026.2599435142 15013.2022266412 12752.6647938
"103" 23603.9843156075 18358.4892281901 17868.2430792706 17999.3780296986 16105.7681013171 15108.9612751427 21533.4502751874 20663.6991103445 18428.0367080383 15583.1724099302 15017.8024000924 16367.8553255363
"104" 31386.4291595794 23845.9414468683 21594.2980232909 18379.5191683925 17575.0850308317 16997.4434637048 19094.9656533657 20809.8377625917 18075.2075229831 17581.6275821314 20652.8498725091 22949.3940504851
"105" 19547.569124153 22039.6372224554 23737.5635825702 25295.1218264076 17071.8780589639 16684.8556739334 17935.3849112461 21047.7179228054 19511.9527498952 14456.3972075794 11652.1744010604 10624.0621653885
"106" 22373.3697104933 24043.3105948807 24333.8006493685 27299.8780188438 21483.0103164664 18101.051510248 17776.4380189394 19980.3451522094 19053.7896348483 15421.1772661582 18029.4676692537 15786.6179960834
"107" 23717.5302831054 27520.6642777509 30580.1045226069 33113.9958299871 18792.0529629517 17062.973369356 17977.0786695706 22575.5186250699 19150.5534192356 16970.8845467956 15347.7331791972 11806.713644929
"108" 31959.6477442336 26748.1018827469 21045.610128182 16375.2640626376 16222.2688740215 16559.8391660079 19061.3545539711 25766.2664742801 21114.5149856769 19601.7923599759 24222.3583055167 23008.8777093429
"109" 24899.4802981004 21581.72478133 22943.0939619566 21429.3429447465 16852.9623485613 14866.5679514294 20119.5373835588 22122.9471300866 17801.640252438 15133.4080402425 14639.0583845172 14825.9876032865
"110" 25023.8247764571 23468.7988506424 22284.5991919006 21110.908734777 16756.3476479616 15927.1731270572 17796.4821710159 26856.6660193962 20123.3711995904 20107.1849120095 23326.2239563545 20692.8015502562
"111" 30143.4837464888 28059.0804991533 28031.6138235877 21832.0563306592 17361.5434638038 15625.0054889973 14814.3584930688 22886.7254088035 19773.0076538737 18334.6393996469 18969.0564493424 18765.1396792694
"112" 26917.8561743513 21586.638365081 19105.6975447276 17010.7438531902 15124.1206050575 15301.2393535352 20801.801902073 27490.7687119851 31855.7379535714 27666.62239734 20759.7715173877 15366.4205930468
"113" 25354.0043103748 21401.1272703232 18131.1905828929 15334.4720296988 15888.6227283964 15815.2299949342 16878.6050230776 31464.4293330961 34512.527007245 32148.7039653135 25734.5219456087 21487.6774098163
"114" 30686.6286673168 26154.275954188 20835.2710484655 15992.1749561553 15097.3026371712 16942.5100911565 14754.4276751907 27432.6379634849 29574.7968365926 28247.5464956963 26465.9926209523 24482.4420285038
"115" 21785.5693707932 21538.5019309203 22763.1992097235 21546.3892744569 16382.9617212707 15169.6239028707 17687.7253817965 29334.6384016686 32897.0191913237 24697.4474500521 16249.3538274743 14132.5442074733
"116" 25258.6797214434 23817.5998026078 24122.295737726 25274.5114121353 17198.1943743323 16769.5038043838 16764.0341879193 23828.5118507553 28611.5544991259 21602.7392405121 17883.7613855242 15732.9215171257
"117" 28319.0883915828 27286.3636347108 23591.7086407116 21688.9087488203 17068.4877453999 14897.7784827885 15893.8310277869 26355.3742121937 30992.1605722731 26137.4208518626 19663.6740224686 14061.9661217422
"118" 22966.4001741334 19573.1229343352 20009.7549165275 15589.4286457963 18132.136713673 17167.7598675261 20550.0100091198 21875.6597705907 18045.79797616 15335.9562212499 12930.5008987631 11574.3293174426
"119" 22065.2487877479 19972.4352662423 19005.8216643152 15037.456193088 15760.3718634145 15614.4472973937 18019.5649501145 24278.3347668614 19138.3433457402 18595.4545167533 19238.3530885046 19366.2431589497
"120" 28906.869248253 23487.7652919739 21211.4036419591 16073.4857251589 18301.6438581774 16512.8336699656 17780.0251417326 21078.7869913759 18616.6373057705 18377.7362622208 18218.363175889 23058.5331481648
"121" 19522.5689523411 19961.4134295265 21251.7509967148 21320.4392496974 16993.650319508 16250.0454272616 17824.0180458613 22187.6065413216 18844.2723848924 14533.0888097569 12735.7967255475 11527.9143630505
"122" 23539.3215179986 24760.1141314009 25208.3667612293 21671.6968661133 18403.689827208 17164.3967000614 15910.8510061184 20618.955414994 18250.3782308972 14603.7209916266 14389.5859265642 14364.2367127729
"123" 25215.4607427169 26630.2816216617 25705.2023574927 23857.088322654 17068.1945054697 16296.2198498604 16385.1887028227 24619.8236389029 19366.3625365949 18526.8347407926 15795.1552794119 15234.7672341438
"124" 19967.7436970188 17952.808195669 17194.8943758388 15174.2051507736 16284.0266273344 15589.9893768232 17990.064873563 27682.4666230036 33204.4625513451 26208.6593530805 16030.2716914483 12281.715595422
"125" 23881.4941649856 22603.0161140072 19030.0269309562 15990.1248384076 17943.7606599126 17472.9302172895 16368.9297713518 22296.4328716667 28096.0392622042 26068.2011578196 20005.5127790855 14036.6245088851
"126" 24529.3282601667 21832.6543709428 18862.5107373732 14415.7951278888 16177.8912308997 15970.4923289788 19013.0144223666 28031.8529075408 32305.7954201952 29136.4488829709 20156.2509190446 19265.5509781042
"127" 21676.419640916 23172.7144562063 21434.3910374018 21372.3418901887 16644.8144988462 16974.6802714439 17608.6342888752 24489.5322014474 28566.9256765812 20141.9800164372 12439.560122516 11578.1216391537
"128" 35547.5114858553 22353.4495052192 23853.401179432 23329.9778113393 18189.31625841 16609.8123677646 16803.8476362728 21132.9635911362 20381.1453660689 18973.6672844076 18082.6767270918 19565.1201188956
"129" 28560.545730735 25914.4776931594 28181.8097528625 32563.7393470775 20339.1435461409 15331.7333365911 17537.9822054316 20143.9777549992 19207.5339830241 15412.3243399898 14416.862635286 14674.8911975968
"130" 24585.1583630423 24742.7489809851 23100.1957582342 22498.9640611699 20065.3392159263 17145.2234903229 16145.4612555375 20787.1639098512 21973.1601857674 19290.5328330659 16580.9736475754 15525.7568687802
"131" 28485.9107835546 29131.2112017972 29673.0160062733 27746.7876594976 22006.8788202931 16287.4140006659 14628.1361489481 19907.1228653502 20659.0246012326 19599.6213192585 16562.781374437 19124.8228920632
"132" 32608.4543874772 23425.6730754591 22439.0082709305 24346.4799902746 17807.950481344 16770.6034740427 16647.7717147316 22176.1981612057 19534.7585471958 17390.6454699057 14048.7878602737 12282.0824527471
"133" 26832.1348332544 23706.4662417717 22515.6562838229 22513.120046949 16416.7900660543 16431.1926876529 15825.7678447551 21760.340690777 19888.6919247763 18020.0424883626 16676.9195270937 16205.384909739
"134" 34142.1270395729 28318.7273576143 23661.2388480649 21083.7520098181 17863.4843318536 15977.0817312001 13432.5448314989 22318.122445642 18135.5782088067 18082.0022036639 19424.2203893191 18057.4794948699
"135" 26112.0935101755 22090.8261089156 24218.5105387784 22050.9230064094 20017.5009990112 16316.0131576093 15723.6046948556 21454.1941475599 19490.881584149 16054.1848890422 13374.8014058675 11978.6319808187
"136" 27385.542787609 26256.5998494987 28281.9092276593 28539.7627031249 21759.0724899937 15385.4003598519 13195.6620042133 20756.2924259141 19693.681128248 16985.7481627049 15306.0206931843 12197.5222736336
"137" 27447.7774432185 26817.3358743236 23851.1436407149 23807.3178009497 20990.040120288 17001.1604208077 12730.475039968 19331.4499123597 18811.2814637854 17643.3180414584 13689.0253924323 10943.050616223
"138" 26219.1037471343 20046.1110018992 23206.4097905868 21614.4343266631 18067.6921488854 21450.562523538 26012.8866126816 20082.5221131053 19014.0958489129 15822.1475134537 15463.4143955747 13765.6421218854
"139" 22129.1694544937 18803.0306513279 21285.5533087415 17800.3734310326 15971.8402702154 17053.6172518749 22066.0964318701 21887.9321294856 21343.3084304855 18002.4845617056 18450.8998286508 16926.9998468418
"140" 27575.3684726604 22657.1560553475 23571.0345714656 21295.6081253978 18704.7508387182 19659.6953192595 21785.3868694346 22349.7696928548 20096.5355460835 18576.4681695171 20262.7462583699 26247.5259441421
