1009.829	1009.981333	1010.911333	1010.975333	1011.107	1010.656667	1010.541	1010.032333	1010.155667	1009.128	1009.685	1009.855333	1010.973667	1011.071667	1011.747667	1012.518667	1012.737	1012.334333	1011.595333	1010.657333	1009.862333	1009.193667	1008.895	1009.475667	1010.548	1011.975333	1013.019667
1010.973667	1011.071667	1011.747667	1012.518667	1012.737	1012.334333	1011.595333	1010.657333	1009.862333	1009.193667	1008.895	1009.475667	1010.548	1011.975333	1013.019667	1013.306	1013.170333	1012.072	1011.308	1009.941	1009.631667	1009.152	1009.343667	1009.077667	1010.041333	1011.176333	1012.303
1010.548	1011.975333	1013.019667	1013.306	1013.170333	1012.072	1011.308	1009.941	1009.631667	1009.152	1009.343667	1009.077667	1010.041333	1011.176333	1012.303	1012.355	1012.438667	1012.250667	1011.976667	1011.591	1010.846667	1010.192333	1009.455333	1009.724	1010.190333	1011.191333	1012.097333
1010.041333	1011.176333	1012.303	1012.355	1012.438667	1012.250667	1011.976667	1011.591	1010.846667	1010.192333	1009.455333	1009.724	1010.190333	1011.191333	1012.097333	1012.721667	1012.699667	1012.054	1011.678	1011.151667	1010.755333	1009.497333	1009.308333	1009.562667	1010.359667	1010.839667	1011.406333
1010.190333	1011.191333	1012.097333	1012.721667	1012.699667	1012.054	1011.678	1011.151667	1010.755333	1009.497333	1009.308333	1009.562667	1010.359667	1010.839667	1011.406333	1012.538	1012.708667	1012.316667	1011.454	1010.746333	1009.495333	1009.067	1008.984333	1009.85	1009.965	1010.625	1011.362
1010.359667	1010.839667	1011.406333	1012.538	1012.708667	1012.316667	1011.454	1010.746333	1009.495333	1009.067	1008.984333	1009.85	1009.965	1010.625	1011.362	1011.893	1012.090667	1011.926333	1011.453667	1010.141667	1009.303667	1008.927	1009.231	1010.167	1011.589	1013.634333	1014.895
1009.965	1010.625	1011.362	1011.893	1012.090667	1011.926333	1011.453667	1010.141667	1009.303667	1008.927	1009.231	1010.167	1011.589	1013.634333	1014.895	1015.525333	1015.061667	1014.207	1013.045	1012.104667	1011.33	1010.815667	1010.562	1010.483667	1010.788333	1011.231667	1011.335
1011.589	1013.634333	1014.895	1015.525333	1015.061667	1014.207	1013.045	1012.104667	1011.33	1010.815667	1010.562	1010.483667	1010.788333	1011.231667	1011.335	1011.769667	1011.792	1011.761667	1011.090333	1010.102667	1009.556	1009.224667	1008.936	1009.264667	1009.163667	1010.079333	1010.25
1010.788333	1011.231667	1011.335	1011.769667	1011.792	1011.761667	1011.090333	1010.102667	1009.556	1009.224667	1008.936	1009.264667	1009.163667	1010.079333	1010.25	1011.13	1010.756667	1010.29	1009.616333	1009.736333	1009.600667	1009.635333	1009.991333	1010.510333	1010.707333	1010.773667	1010.994333
1009.163667	1010.079333	1010.25	1011.13	1010.756667	1010.29	1009.616333	1009.736333	1009.600667	1009.635333	1009.991333	1010.510333	1010.707333	1010.773667	1010.994333	1011.494667	1011.652667	1011.244	1010.437	1009.833	1008.275667	1007.981	1008.536333	1010.622	1011.142333	1011.676667	1012.419
