1975	2	4.6
1975	3	3.5
1975	4	93.4
1975	5	645
1975	6	577.5
1975	7	514.5
1975	8	892
1975	9	895.3
1975	10	993.2
1975	11	194.9
1975	12	186.5
1976	1	0
1976	2	16.1
1976	3	38.7
1976	4	111.2
1976	5	684.1
1976	6	335.5
1976	7	509.5
1976	8	948.9
1976	9	855.3
1976	10	888.1
1976	11	84.9
1976	12	48
1977	1	194.7
1977	2	3.2
1977	3	147.6
1977	4	263.8
1977	5	467.7
1977	6	238.1
1977	7	440
1977	8	660.3
1977	9	960.9
1977	10	578.7
1977	11	65.5
1977	12	93.1
1978	1	73.4
1978	2	66.8
1978	3	0.5
1978	4	32.5
1978	5	826.1
1978	6	271.1
1978	7	1306.6
1978	8	598.7
1978	9	848.9
1978	10	353.9
1978	11	5.1
1978	12	29.9
1979	1	0
1979	2	5.9
1979	3	2.4
1979	4	174.3
1979	5	776.5
1979	6	543.2
1979	7	281.4
1979	8	472.8
1979	9	1009.6
1979	10	291
1979	11	0
1979	12	0
1980	1	0
1980	2	0
1980	3	103.7
1980	4	118.7
1980	5	1036
1980	6	559.3
1980	7	542.1
1980	8	546.7
1980	9	902.4
1980	10	670.1
1980	11	150.3
1980	12	171.9
1981	1	0
1981	2	0
1981	3	10
1981	4	323.2
1981	5	821.3
1981	6	516.5
1981	7	792.3
1981	8	534.9
1981	9	539.5
1981	10	343
1981	11	670.2
1981	12	76.1
1982	1	0
1982	2	0
1982	3	6.6
1982	4	167.8
1982	5	665.1
1982	6	392.5
1982	7	299
1982	8	263.8
1982	9	863.9
1982	10	423.6
1982	11	171.7
1982	12	0
1983	1	1.7
1983	2	0
1983	3	2.7
1983	4	75.8
1983	5	677
1983	6	404.5
1983	7	316.3
1983	8	677.8
1983	9	819.8
1983	10	1182.2
1983	11	658.6
1983	12	57.5
1984	1	0.1
1984	2	117.5
1984	3	0
1984	4	134.9
1984	5	397.4
1984	6	591.4
1984	7	372.4
1984	8	462.1
1984	9	762.1
1984	10	700.1
1984	11	21.1
1984	12	0
1985	1	4
1985	2	0
1985	3	7.4
1985	4	378.1
1985	5	527.4
1985	6	467.6
1985	7	385.2
1985	8	474.5
1985	9	1044.2
1985	10	601
1985	11	628.3
1985	12	0
1986	1	0
1986	2	1.2
