1958	2	20.388	1011.959	1.004	-0.668
1958	3	24.516	1010.445	2.946	-1.971
1958	4	23.806	1009.46	3.113	-1.633
1958	5	23.296	1007.908	4.784	-1.185
1958	6	23.004	1007.557	0.967	-0.708
1958	7	22.387	1007.906	0.495	0.115
1958	8	22.238	1007.945	2.399	0.033
1958	9	21.965	1008.26	2.228	-0.33
1958	10	20.248	1009.288	4.929	-0.641
1958	11	18.368	1010.762	3.878	0.108
1958	12	17.351	1012.153	3.365	-1.348
1959	1	18.832	1012.676	1.468	-2.433
1959	2	21.086	1011.486	2.033	-2.151
1959	3	21.926	1010.834	2.755	-0.763
1959	4	24.214	1009.098	3.408	-0.191
1959	5	22.71	1007.709	2.089	-0.175
1959	6	22.653	1008.052	1.498	-0.428
1959	7	22.381	1008.247	0.673	0.815
1959	8	22.067	1007.418	1.11	-0.047
1959	9	21.617	1008.54	-0.579	0.539
1959	10	20.663	1010.059	2.734	-0.257
1959	11	20.257	1009.581	4.803	-0.856
1959	12	20.342	1010.537	1.494	-0.304
1960	1	18.969	1011.686	1.962	-1.971
1960	2	21.064	1011.496	2.331	-2.028
1960	3	24.508	1009.865	2.798	-0.673
1960	4	24.547	1008.739	3.432	-0.533
1960	5	23.44	1007.888	2.289	-0.419
1960	6	22.682	1007.738	1.405	-0.288
1960	7	22.235	1008.25	2.059	0.087
1960	8	22.402	1007.48	2.563	-0.066
1960	9	22.115	1008.217	2.919	0.223
1960	10	20.921	1009.596	2.833	-0.265
1960	11	20.84	1010.106	4.385	-0.194
1960	12	18.422	1011.418	2.598	-0.846
1961	1	18.383	1012.559	1.825	-2.287
1961	2	20.711	1009.824	4.803	-1.449
1961	3	23.079	1010.991	1.711	-2.575
1961	4	23.694	1008.647	2.521	-0.092
1961	5	22.46	1007.74	1.431	-0.4
1961	6	21.813	1007.989	0.482	0.266
1961	7	21.911	1008.088	-2.585	-0.217
1961	8	21.894	1008.191	-1.876	0.085
1961	9	21.684	1008.836	-3.485	-0.004
1961	10	20.715	1009.748	-1.83	-0.581
1961	11	19.006	1010.534	0.77	-0.053
1961	12	18.551	1010.019	3.081	-1.375
1962	1	16.976	1010.762	2.05	-0.919
1962	2	20.537	1012.195	0.459	-2.404
1962	3	22.745	1010.027	1.841	-0.676
1962	4	23.522	1009.244	-0.088	0.377
1962	5	22.668	1007.572	2.999	-0.736
1962	6	22.272	1007.944	0.467	-0.913
1962	7	22.375	1007.144	0.949	0.201
1962	8	22.031	1008.885	0.17	-0.084
1962	9	21.83	1008.063	0.874	-0.068
1962	10	20.531	1009.114	3.468	-0.793
1962	11	19.589	1009.965	0.753	-0.176
1962	12	17.77	1011.447	1.107	-1.163
1963	1	16.575	1011.823	-0.265	-1.672
1963	2	20.18	1012.519	0.064	-1.397
1963	3	22.899	1010.811	1.633	-1.118
1963	4	23.076	1009.443	-0.115	-0.994
1963	5	22.546	1007.671	1.684	-0.629
1963	6	22.294	1008.47	-0.829	-0.635
1963	7	22.091	1008.044	-1.232	-0.094
1963	8	22.218	1007.981	-1.772	0.213
1963	9	22.089	1008.739	-0.787	-0.059
1963	10	20.705	1010.726	0.345	0.228
1963	11	20.005	1010.434	0.752	0.784
1963	12	17.275	1011.639	1.262	-0.414
1964	1	19.612	1011.374	1.512	-2.003
1964	2	20.83	1010.723	0.416	-2.296
1964	3	24.216	1010.551	-0.346	-0.739
1964	4	26.124	1008.22	1.867	0.054
1964	5	22.739	1007.13	3.959	0.455
1964	6	22.265	1007.544	0.827	0.355
1964	7	22.305	1008.058	0.787	0.338
1964	8	22.339	1007.286	-1.074	0.097
1964	9	22.533	1007.22	1.691	0.338
1964	10	21.899	1008.287	4.003	0.156
1964	11	18.346	1008.956	3.65	-0.473
1964	12	17.172	1011.099	0.868	-1.415
1965	1	18.589	1012.375	-1.227	-2.836
1965	2	21.672	1009.748	0.583	-1.825
1965	3	23.555	1010.515	1.542	-1.638
1965	4	24.885	1008.836	0.675	-0.868
1965	5	23.903	1007.717	5.668	-0.083
1965	6	22.643	1008.648	1.448	0.901
1965	7	22.453	1008.208	0.822	1.718
1965	8	22.868	1008.699	2.417	0.963
1965	9	22.751	1008.98	-0.132	0.698
1965	10	21.946	1009.914	-0.868	1.373
1965	11	19.809	1010.416	0.782	0.485
1965	12	19.813	1009.887	2.734	0.352
1966	1	19.784	1012.002	0.877	-3.543
1966	2	21.786	1010.603	-0.241	-1.178
1966	3	24.25	1009.012	1.758	-0.315
1966	4	24.708	1008.55	1.958	-0.501
1966	5	23.093	1007.976	0.888	0.449
1966	6	21.842	1008.989	-0.182	0.587
1966	7	22.126	1007.389	-0.468	0.754
1966	8	21.536	1008.178	2.543	0.819
1966	9	21.186	1009.078	0.499	0.655
1966	10	21.158	1009.484	2.371	0.716
1966	11	20.179	1009.322	2.272	0.776
1966	12	19.81	1009	3.027	-0.326
1967	1	16.912	1011.318	2.27	-1.327
1967	2	20.52	1011.119	0.782	-1.53
1967	3	23.909	1010.506	-0.4	-0.629
1967	4	23.639	1009.508	0.362	-0.909
1967	5	23.164	1008.038	1.061	0.195
1967	6	22.464	1007.209	-0.967	0.277
1967	7	22.393	1007.707	0.083	0.781
1967	8	22.301	1008.244	-1.122	1.12
1967	9	21.704	1009.317	-1.532	0.511
1967	10	20.316	1010.329	-1.628	-0.144
1967	11	19.484	1010.363	-0.032	-0.117
1967	12	17.14	1012.395	0.584	-2.559
1968	1	18.582	1011.301	0.547	-2.759
1968	2	19.421	1012.619	-1.406	-2.954
1968	3	24.857	1009.863	1.167	-1.331
1968	4	24.613	1010.173	0.696	-0.276
1968	5	23.096	1008.417	3.33	0.101
1968	6	22.44	1008.729	0.577	0.348
1968	7	22.608	1008.299	1.747	0.387
1968	8	22.45	1008.254	2.103	0.869
1968	9	22.239	1009.141	2.183	0.852
1968	10	20.656	1010.414	1.741	0.206
1968	11	20.279	1011.831	2.221	0.49
1968	12	20.78	1010.551	3.066	0.01
1969	1	19.778	1010.249	0.107	-2.308
1969	2	22.061	1011.279	0.229	-2.574
1969	3	25.167	1010.762	1.243	-0.669
1969	4	26.266	1010.236	2.485	-0.173
1969	5	24.585	1008.217	2.513	-0.385
1969	6	22.626	1008.448	3.017	0.185
1969	7	22.347	1008.755	2.087	0.712
1969	8	21.903	1009.465	0.759	0.494
1969	9	21.885	1008.456	2.452	0.976
1969	10	20.998	1009.944	0.587	0.482
1969	11	18.138	1010.701	2.194	0.113
1969	12	17.466	1012.047	2.983	-0.942
1970	1	18.983	1012.331	1.185	-2.536
1970	2	21.527	1012.282	-1.752	-2.595
1970	3	24.888	1009.874	1.184	-2.907
1970	4	23.958	1009.795	1.615	-1.144
1970	5	23.207	1008.09	0.545	0.245
1970	6	22.654	1008.233	3.95	0.118
1970	7	22.058	1008.801	1.078	0.159
1970	8	22.004	1007.862	2.598	0.481
1970	9	21.853	1007.814	1.86	0.518
1970	10	20.345	1008.205	4.086	-0.05
1970	11	18.86	1009.654	5.805	0.331
1970	12	18.551	1009.944	4.291	-1.01
1971	1	17.064	1011.463	2.426	-0.855
1971	2	20.217	1010.056	-0.164	-0.669
1971	3	23.612	1010.815	2.454	-0.398
1971	4	24.406	1009.034	2.01	0.367
1971	5	22.559	1007.696	3.454	0.328
1971	6	22.082	1007.902	0.423	0.075
1971	7	21.658	1007.695	3.309	0.601
1971	8	21.417	1008.514	2.765	0.118
1971	9	21.602	1008.416	3.618	-0.121
1971	10	19.583	1009.611	4.705	0.472
1971	11	16.845	1010.767	3.06	0.068
1971	12	17.192	1010.774	5.671	-0.816
1972	1	17.544	1012.108	-0.052	-1.904
1972	2	21.387	1010.015	0.105	-0.191
1972	3	22.856	1011.257	1.166	-0.396
1972	4	23.072	1010.183	1.934	-0.035
1972	5	23.922	1008.66	1.846	-0.272
1972	6	22.397	1007.88	0.828	0.128
1972	7	22.345	1007.829	0.865	-0.087
1972	8	21.845	1008.974	2.278	1.113
1972	9	22.121	1009.237	-0.054	0.145
1972	10	21.417	1010.997	-1.841	-0.549
1972	11	19.942	1010.354	-0.104	-0.803
1972	12	18.483	1011.854	1.165	-0.407
1973	1	19.735	1012.05	0.003	-2.894
1973	2	23.329	1012.249	-1.031	-3.27
1973	3	24.079	1010.688	2.18	-1.715
1973	4	27.408	1008.71	3.894	-0.677
1973	5	22.626	1008.764	1.357	-0.002
1973	6	22.643	1007.931	1.197	-0.551
1973	7	22.22	1007.518	1.951	0.565
1973	8	22.029	1008.199	3.487	0.225
1973	9	22.002	1009.339	4.396	0.415
1973	10	20.458	1008.465	3.758	0.407
1973	11	17.873	1009.636	6.036	-0.177
1973	12	16.408	1011.204	3.965	-1.037
1974	1	17.542	1010.823	0.968	-1.469
1974	2	20.183	1010.486	1.982	-0.656
1974	3	23.26	1011.11	0.725	-0.314
1974	4	24.186	1008.996	3.685	0.006
1974	5	22.639	1008.441	2.071	-0.039
1974	6	21.943	1008.104	2.278	0.594
1974	7	21.6	1008.697	2.69	0.683
1974	8	22.021	1007.878	1.27	0.137
1974	9	21.701	1009.147	3.082	0.358
1974	10	20.873	1008.498	5.689	0.478
1974	11	19.068	1009.483	4.99	-0.521
1974	12	18.147	1010.342	1.422	-1.547
1975	1	18.723	1011.276	1.611	-2.978
1975	2	21.12	1011.308	1.545	-1.566
1975	3	25.062	1009.899	2.016	-0.91
1975	4	26.922	1008.271	4.023	-1.418
1975	5	23.09	1007.954	0.834	-0.352
1975	6	22.244	1007.727	1.508	0.245
1975	7	21.738	1008.74	1.383	0.158
1975	8	21.959	1007.477	2.722	0.296
1975	9	21.922	1008.541	2.777	0.152
1975	10	20.717	1008.169	5.867	0.466
1975	11	18.367	1010.511	3.267	-0.52
1975	12	14.504	1010.35	3.247	-0.365
1976	1	16.828	1012.181	0.438	-2.741
1976	2	20.338	1011.029	0.646	-0.885
1976	3	23.603	1009.974	1.701	-0.381
1976	4	24.906	1009.76	2.332	0.233
1976	5	21.912	1008.863	1.338	0.149
1976	6	22.003	1008.375	1.296	0.105
1976	7	22.046	1008.736	0.52	0.505
1976	8	21.65	1009.476	0.844	0.721
1976	9	21.98	1009.788	0.65	0.922
1976	10	20.882	1009.996	2.917	0.652
1976	11	17.705	1010.221	3.619	-0.189
1976	12	18.343	1011.343	2.062	-1.628
1977	1	18.14	1011.572	0.54	-2.737
1977	2	19.575	1012.62	-0.125	-1.939
1977	3	23.714	1012.779	1.15	-1.889
1977	4	22.777	1010.006	0.782	-0.788
1977	5	22.756	1009.215	2.277	-0.178
1977	6	22.859	1008.515	0.592	0.211
1977	7	22.459	1007.609	2.814	0.139
1977	8	22.506	1008.625	-0.334	0.312
1977	9	21.813	1009.05	0.724	0.534
1977	10	20.754	1011.437	-1.587	0.589
1977	11	17.505	1011.559	1.028	-0.346
1977	12	17.84	1012.337	0.329	-0.603
1978	1	17.599	1012.614	0.995	-1.809
1978	2	19.355	1013.684	-0.175	-3.554
1978	3	24.061	1010.468	0.192	-1.677
1978	4	24.657	1009.875	-0.45	-0.657
1978	5	22.658	1007.756	4.595	-0.346
1978	6	22.34	1008.05	0.199	0.392
1978	7	22.111	1007.92	3.033	0.618
1978	8	22.422	1007.896	0.633	0.408
1978	9	21.69	1008.883	1.873	0.221
1978	10	20.035	1009.66	1.826	-0.243
1978	11	18.99	1011.256	1.762	-0.267
1978	12	18.399	1012.251	0.721	-0.657
1979	1	19.259	1012.889	0.687	-3.008
1979	2	21	1011.242	0.523	-1.619
1979	3	24.587	1010.15	0.474	-1.587
1979	4	24.513	1009.196	2.961	-0.92
1979	5	23.309	1008.757	2.891	-0.59
1979	6	22.864	1008.454	0.148	-0.613
1979	7	22.849	1009.551	2.856	-0.313
1979	8	22.376	1008.482	1.625	0.573
1979	9	22.042	1009.576	4.331	-0.295
1979	10	20.15	1011.062	1.558	-0.072
1979	11	18.569	1010.435	3.77	-0.346
1979	12	17.814	1012.934	0.148	-0.146
1980	1	18.814	1011.601	-0.498	-0.399
1980	2	20.287	1011.957	-0.894	-1.48
1980	3	24.737	1010.979	0.203	-1.472
1980	4	24.234	1009.452	3.738	-0.251
1980	5	23.454	1008.784	2.464	-0.633
1980	6	22.649	1008.939	2.394	0.144
1980	7	22.309	1008.964	2.189	0.559
1980	8	22.416	1009.275	0.659	0.115
1980	9	21.916	1009.501	2.794	0.114
1980	10	20.725	1009.888	4.337	0.077
1980	11	19.854	1010.174	3.897	-0.389
1980	12	18.778	1010.964	3.803	-0.965
1981	1	18.335	1012.95	0.773	-1.853
1981	2	20.781	1011.706	1.244	-2.737
1981	3	22.871	1011.827	0.634	-1.674
1981	4	23.482	1010.112	2.483	-1.05
1981	5	22.226	1008.656	2.822	-0.603
1981	6	22.171	1008.695	2.405	-0.194
1981	7	22.005	1008.391	3.136	-0.119
1981	8	22.158	1008.628	0.356	0.176
1981	9	22.043	1009.098	2.375	-0.155
1981	10	20.629	1009.685	3.337	0.153
1981	11	18.764	1009.718	5.191	0.082
1981	12	15.588	1012.961	1.502	-0.971
1982	1	18.678	1012.784	-1.027	-1.511
1982	2	19.977	1011.59	-0.166	-2.461
1982	3	24.361	1010.533	2.837	-0.268
1982	4	22.712	1010.109	3.407	-0.359
1982	5	23.233	1009.114	1.017	-0.616
1982	6	22.301	1009.369	3.015	0.193
1982	7	22.14	1008.823	1.89	0.498
1982	8	21.906	1009.349	-0.675	0.013
1982	9	21.906	1010.33	-0.232	0.68
1982	10	21.268	1010.714	-1.242	0.75
1982	11	19.216	1010.689	-0.858	-0.783
1982	12	15.922	1012.085	-0.935	-2.89
1983	1	16.33	1013.555	-1.571	-5.427
1983	2	19.504	1012.841	-0.964	-5.047
1983	3	22.361	1011.828	0.499	-4.103
1983	4	26.068	1009.815	2.366	-2.529
1983	5	23.108	1009.206	2.752	-0.977
1983	6	22.708	1008.875	-0.327	0.161
1983	7	22.728	1008.887	1.124	0.354
1983	8	22.622	1009.092	0.803	0.782
1983	9	22.182	1009.554	-1.136	0.605
1983	10	20.808	1009.339	3.651	0.868
1983	11	17.188	1011.742	4.243	-0.639
1983	12	16.575	1012.268	1.259	-0.621
1984	1	18.01	1011.298	0.625	-0.668
1984	2	21.377	1010.211	1.379	-0.577
1984	3	23.779	1010.489	3.681	-2.203
1984	4	24.845	1008.8	3.725	-0.796
1984	5	22.22	1008.379	3.493	-0.659
1984	6	22.321	1007.747	1.704	0.325
1984	7	21.952	1008.326	4.258	0.655
1984	8	22.408	1007.928	4.404	0.318
1984	9	21.809	1009.46	5.134	1.013
1984	10	19.888	1010.258	4.043	-0.041
1984	11	19.15	1010.697	4.413	-0.171
1984	12	18.238	1010.162	2.695	-1.047
1985	1	19.673	1012.319	-0.065	-2.515
1985	2	20.339	1007.925	1.448	-1.001
1985	3	23.13	1010.48	1.461	-1.393
1985	4	22.547	1007.946	3.464	0.136
1985	5	22.422	1007.803	4.671	-0.017
1985	6	22.385	1008.381	4.094	-0.123
1985	7	21.875	1009.341	3.909	0.545
1985	8	22.166	1008.497	2.666	0.435
1985	9	21.637	1009.162	2.043	0.552
1985	10	20.42	1009.997	4.667	0.177
1985	11	19.114	1010.232	3.209	-0.496
1985	12	17.313	1011.417	1.762	-1.681
1986	1	17.497	1011.887	1.331	-1.803
1986	2	20.509	1011.716	-1.069	-2.68
1986	3	23.401	1010.233	2.097	-0.866
1986	4	23.527	1009.504	2.526	-0.569
1986	5	22.315	1008.522	3.259	-0.429
1986	6	22.284	1007.683	0.943	-0.105
1986	7	22.03	1009.244	3.263	0.775
1986	8	22.449	1007.907	2.767	0.399
1986	9	21.691	1009.891	2.348	0.172
1986	10	20.458	1010.765	4.201	-0.013
1986	11	18.718	1010.864	1.54	-0.082
1986	12	18.174	1012.699	0.154	-1.556
1987	1	19.106	1013.308	0.889	-3.072
1987	2	20.74	1013.78	-1.163	-3.446
1987	3	23.67	1011.289	-1.196	-2.152
1987	4	24.497	1010.645	0.326	-2.012
1987	5	23.621	1010.032	0.966	-1.357
1987	6	22.647	1008.707	3.7	-0.887
1987	7	22.256	1009.543	2.28	-0.392
