-7.435666667	-6.351333333	-5.624333333	-5.385	-6.017	-6.603666667	-7.550666667	-7.891666667	-8.036333333	-7.689666667	-7.311666667	-7.256	-6.802	-6.443666667	-5.841666667	-5.661666667	-6.250333333	-6.901666667	-7.344333333	-7.719666667	-7.814333333	-8.083666667	-7.579	-7.278333333	-6.587333333	-5.733666667	-4.993333333
-6.802	-6.443666667	-5.841666667	-5.661666667	-6.250333333	-6.901666667	-7.344333333	-7.719666667	-7.814333333	-8.083666667	-7.579	-7.278333333	-6.587333333	-5.733666667	-4.993333333	-4.529666667	-4.970333333	-6.144	-7.276666667	-7.949	-7.863	-8.249666667	-8.276666667	-7.844	-6.764666667	-6.280333333	-5.740333333
-6.587333333	-5.733666667	-4.993333333	-4.529666667	-4.970333333	-6.144	-7.276666667	-7.949	-7.863	-8.249666667	-8.276666667	-7.844	-6.764666667	-6.280333333	-5.740333333	-5.633333333	-5.451333333	-6.566666667	-7.456333333	-8.288333333	-8.576666667	-8.951	-8.734333333	-7.854333333	-7.220333333	-5.853	-4.972
-6.764666667	-6.280333333	-5.740333333	-5.633333333	-5.451333333	-6.566666667	-7.456333333	-8.288333333	-8.576666667	-8.951	-8.734333333	-7.854333333	-7.220333333	-5.853	-4.972	-4.013333333	-5.254333333	-6.289	-7.517333333	-7.957333333	-8.275666667	-8.352333333	-8.301666667	-8.089	-7.325	-6.220666667	-5.217
-7.220333333	-5.853	-4.972	-4.013333333	-5.254333333	-6.289	-7.517333333	-7.957333333	-8.275666667	-8.352333333	-8.301666667	-8.089	-7.325	-6.220666667	-5.217	-5.345333333	-6.066333333	-6.888666667	-7.238666667	-7.700333333	-8.257666667	-8.395666667	-8.106333333	-7.855666667	-7.367	-6.874333333	-6.353333333
-7.325	-6.220666667	-5.217	-5.345333333	-6.066333333	-6.888666667	-7.238666667	-7.700333333	-8.257666667	-8.395666667	-8.106333333	-7.855666667	-7.367	-6.874333333	-6.353333333	-6.53	-6.936666667	-7.611	-8.232666667	-8.926333333	-8.870666667	-8.555666667	-7.631	-6.956666667	-6.360333333	-6.008	-5.561
-7.367	-6.874333333	-6.353333333	-6.53	-6.936666667	-7.611	-8.232666667	-8.926333333	-8.870666667	-8.555666667	-7.631	-6.956666667	-6.360333333	-6.008	-5.561	-5.158666667	-5.106333333	-6.246	-6.769	-8.084	-7.609	-7.928333333	-6.883333333	-6.91	-6.785	-6.743	-5.852333333
-6.360333333	-6.008	-5.561	-5.158666667	-5.106333333	-6.246	-6.769	-8.084	-7.609	-7.928333333	-6.883333333	-6.91	-6.785	-6.743	-5.852333333	-5.799666667	-6.037	-7.125666667	-7.319	-7.46	-7.528	-7.517333333	-7.326	-7.695666667	-7.499	-7.557	-5.210666667
-6.785	-6.743	-5.852333333	-5.799666667	-6.037	-7.125666667	-7.319	-7.46	-7.528	-7.517333333	-7.326	-7.695666667	-7.499	-7.557	-5.210666667	-4.729333333	-4.319	-6.337	-6.489333333	-7.258	-7.852666667	-8.676666667	-8.360666667	-7.499333333	-6.930333333	-6.415	-6.088
-7.499	-7.557	-5.210666667	-4.729333333	-4.319	-6.337	-6.489333333	-7.258	-7.852666667	-8.676666667	-8.360666667	-7.499333333	-6.930333333	-6.415	-6.088	-6.151	-6.971	-7.745	-8.207	-8.360666667	-8.629333333	-8.385666667	-7.878666667	-7.195666667	-7.200333333	-6.755	-5.851666667
-6.930333333	-6.415	-6.088	-6.151	-6.971	-7.745	-8.207	-8.360666667	-8.629333333	-8.385666667	-7.878666667	-7.195666667	-7.200333333	-6.755	-5.851666667	-5.560666667	-5.679333333	-7.174333333	-7.681666667	-8.338	-8.309666667	-8.342666667	-8.206	-7.865333333	-7.631666667	-7.634333333	-6.700666667
-7.200333333	-6.755	-5.851666667	-5.560666667	-5.679333333	-7.174333333	-7.681666667	-8.338	-8.309666667	-8.342666667	-8.206	-7.865333333	-7.631666667	-7.634333333	-6.700666667	-6.291	-6.019	-7.146	-7.686333333	-8.307333333	-8.416	-8.47	-8.216	-7.880333333	-7.515333333	-6.942333333	-6.174
-7.631666667	-7.634333333	-6.700666667	-6.291	-6.019	-7.146	-7.686333333	-8.307333333	-8.416	-8.47	-8.216	-7.880333333	-7.515333333	-6.942333333	-6.174	-5.738333333	-6.167333333	-6.703	-7.064333333	-7.561	-8.000333333	-8.492333333	-8.003333333	-6.691333333	-6.144	-5.509333333	-5.795333333
-7.515333333	-6.942333333	-6.174	-5.738333333	-6.167333333	-6.703	-7.064333333	-7.561	-8.000333333	-8.492333333	-8.003333333	-6.691333333	-6.144	-5.509333333	-5.795333333	-5.131333333	-5.626	-6.552	-8.107333333	-8.111666667	-8.141666667	-7.72	-7.952333333	-7.861	-7.424666667	-7.065333333	-6.183
-6.144	-5.509333333	-5.795333333	-5.131333333	-5.626	-6.552	-8.107333333	-8.111666667	-8.141666667	-7.72	-7.952333333	-7.861	-7.424666667	-7.065333333	-6.183	-6.339	-6.187666667	-6.635333333	-6.399666667	-6.673	-7.287	-7.736333333	-8.055	-7.274666667	-6.592333333	-5.878	-5.132
-7.424666667	-7.065333333	-6.183	-6.339	-6.187666667	-6.635333333	-6.399666667	-6.673	-7.287	-7.736333333	-8.055	-7.274666667	-6.592333333	-5.878	-5.132	-5.093	-5.010333333	-6.147333333	-6.448333333	-7.436333333	-7.804	-8.635	-8.823	-8.676	-8.087333333	-6.995333333	-5.959666667
-6.592333333	-5.878	-5.132	-5.093	-5.010333333	-6.147333333	-6.448333333	-7.436333333	-7.804	-8.635	-8.823	-8.676	-8.087333333	-6.995333333	-5.959666667	-5.71	-6.251	-7.404	-8.116666667	-8.156666667	-8.488	-8.201	-8.545333333	-8.225333333	-8.268666667	-7.489	-7.015333333
-8.087333333	-6.995333333	-5.959666667	-5.71	-6.251	-7.404	-8.116666667	-8.156666667	-8.488	-8.201	-8.545333333	-8.225333333	-8.268666667	-7.489	-7.015333333	-6.635333333	-7.396666667	-7.824666667	-8.277666667	-8.349	-8.335333333	-8.292	-7.569333333	-7.450666667	-7.132333333	-7.012	-6.426666667
-8.268666667	-7.489	-7.015333333	-6.635333333	-7.396666667	-7.824666667	-8.277666667	-8.349	-8.335333333	-8.292	-7.569333333	-7.450666667	-7.132333333	-7.012	-6.426666667	-6.197666667	-5.995	-6.58	-7.263666667	-8.311666667	-8.814666667	-8.420666667	-7.862333333	-7.623333333	-7.353666667	-7.313333333	-6.397333333
-7.132333333	-7.012	-6.426666667	-6.197666667	-5.995	-6.58	-7.263666667	-8.311666667	-8.814666667	-8.420666667	-7.862333333	-7.623333333	-7.353666667	-7.313333333	-6.397333333	-6.694666667	-6.932	-7.642333333	-7.161666667	-6.577666667	-6.981	-7.160666667	-7.730333333	-7.340333333	-7.232	-6.427333333	-5.230333333
-7.353666667	-7.313333333	-6.397333333	-6.694666667	-6.932	-7.642333333	-7.161666667	-6.577666667	-6.981	-7.160666667	-7.730333333	-7.340333333	-7.232	-6.427333333	-5.230333333	-5.683666667	-6.506	-7.430666667	-7.819333333	-8.185333333	-8.643666667	-8.366	-8.044333333	-7.564	-7.098666667	-6.485333333	-6.512333333
-7.232	-6.427333333	-5.230333333	-5.683666667	-6.506	-7.430666667	-7.819333333	-8.185333333	-8.643666667	-8.366	-8.044333333	-7.564	-7.098666667	-6.485333333	-6.512333333	-6.509666667	-6.352666667	-6.392666667	-6.845333333	-7.615666667	-7.720333333	-8.066666667	-7.948	-7.565333333	-6.783666667	-6.184666667	-5.616666667
-7.098666667	-6.485333333	-6.512333333	-6.509666667	-6.352666667	-6.392666667	-6.845333333	-7.615666667	-7.720333333	-8.066666667	-7.948	-7.565333333	-6.783666667	-6.184666667	-5.616666667	-5.675333333	-6.069	-6.130666667	-6.381333333	-6.636333333	-7.627666667	-7.575333333	-7.378	-6.701	-6.392666667	-5.595666667	-5.359
-6.783666667	-6.184666667	-5.616666667	-5.675333333	-6.069	-6.130666667	-6.381333333	-6.636333333	-7.627666667	-7.575333333	-7.378	-6.701	-6.392666667	-5.595666667	-5.359	-4.701666667	-5.793666667	-6.624	-7.746666667	-7.902666667	-7.736333333	-7.790333333	-7.545666667	-7.258	-6.733333333	-6.681666667	-6.325333333
-6.392666667	-5.595666667	-5.359	-4.701666667	-5.793666667	-6.624	-7.746666667	-7.902666667	-7.736333333	-7.790333333	-7.545666667	-7.258	-6.733333333	-6.681666667	-6.325333333	-6.592333333	-6.403666667	-7.025333333	-7.124666667	-7.376666667	-7.679666667	-8.037	-8.149333333	-8.189	-7.155	-6.563	-5.314666667
-6.733333333	-6.681666667	-6.325333333	-6.592333333	-6.403666667	-7.025333333	-7.124666667	-7.376666667	-7.679666667	-8.037	-8.149333333	-8.189	-7.155	-6.563	-5.314666667	-5.789	-5.84	-6.349333333	-6.454333333	-6.816666667	-7.536666667	-7.621	-7.346	-7.052666667	-6.657333333	-6.163333333	-5.164666667
-7.155	-6.563	-5.314666667	-5.789	-5.84	-6.349333333	-6.454333333	-6.816666667	-7.536666667	-7.621	-7.346	-7.052666667	-6.657333333	-6.163333333	-5.164666667	-5.013	-5.729	-6.609333333	-6.993333333	-7.427666667	-7.784	-8.255	-8.002666667	-7.895333333	-7.148666667	-6.471	-5.127666667
-6.657333333	-6.163333333	-5.164666667	-5.013	-5.729	-6.609333333	-6.993333333	-7.427666667	-7.784	-8.255	-8.002666667	-7.895333333	-7.148666667	-6.471	-5.127666667	-5.089	-5.405666667	-6.744	-7.092666667	-7.562666667	-8.072	-8.568666667	-8.058	-7.391333333	-6.448	-6.252333333	-5.895333333
-7.148666667	-6.471	-5.127666667	-5.089	-5.405666667	-6.744	-7.092666667	-7.562666667	-8.072	-8.568666667	-8.058	-7.391333333	-6.448	-6.252333333	-5.895333333	-5.498	-5.859666667	-5.769333333	-6.759666667	-6.983	-7.776333333	-7.965666667	-7.667	-7.440666667	-6.962333333	-6.179666667	-5.866333333
-6.448	-6.252333333	-5.895333333	-5.498	-5.859666667	-5.769333333	-6.759666667	-6.983	-7.776333333	-7.965666667	-7.667	-7.440666667	-6.962333333	-6.179666667	-5.866333333	-5.508	-6.599666667	-6.758666667	-7.844	-7.906666667	-8.032666667	-7.828666667	-7.700333333	-7.537333333	-7.065666667	-6.396666667	-6.372666667
-6.962333333	-6.179666667	-5.866333333	-5.508	-6.599666667	-6.758666667	-7.844	-7.906666667	-8.032666667	-7.828666667	-7.700333333	-7.537333333	-7.065666667	-6.396666667	-6.372666667	-5.975666667	-6.666	-7.197	-7.185333333	-7.166	-7.2	-8.018666667	-7.648	-7.289	-6.511	-5.897666667	-4.438333333
-7.065666667	-6.396666667	-6.372666667	-5.975666667	-6.666	-7.197	-7.185333333	-7.166	-7.2	-8.018666667	-7.648	-7.289	-6.511	-5.897666667	-4.438333333	-4.548666667	-5.092333333	-6.299	-6.636333333	-6.878333333	-7.416333333	-7.713	-7.901666667	-7.832666667	-7.102	-6.159	-4.959333333
-6.511	-5.897666667	-4.438333333	-4.548666667	-5.092333333	-6.299	-6.636333333	-6.878333333	-7.416333333	-7.713	-7.901666667	-7.832666667	-7.102	-6.159	-4.959333333	-4.935	-5.744666667	-6.689666667	-6.959333333	-6.935333333	-6.578333333	-7.131333333	-7.123	-7.123333333	-6.486333333	-5.699333333	-5.410333333
-7.102	-6.159	-4.959333333	-4.935	-5.744666667	-6.689666667	-6.959333333	-6.935333333	-6.578333333	-7.131333333	-7.123	-7.123333333	-6.486333333	-5.699333333	-5.410333333	-5.406666667	-5.682666667	-6.337	-6.841333333	-7.728333333	-7.697333333	-8.012	-7.981333333	-7.715666667	-6.020333333	-4.151333333	-2.205
-6.486333333	-5.699333333	-5.410333333	-5.406666667	-5.682666667	-6.337	-6.841333333	-7.728333333	-7.697333333	-8.012	-7.981333333	-7.715666667	-6.020333333	-4.151333333	-2.205	-3.021666667	-4.158333333	-6.201333333	-6.298333333	-6.552666667	-6.362333333	-6.517333333	-5.822666667	-5.819333333	-5.527	-5.121	-5.022666667
