1956	12	25.359	995.608	0.958	-3.796	NA9
1957	1	24.913	996.103	0.186	-4.628	NA9
1957	2	24.649	996.766	0.263	-6.165	NA9
1957	3	25.539	997.018	0.01	-4.599	NA9
1957	4	26.276	996.754	-0.024	-2.385	NA9
1957	5	27.037	996.781	-0.107	-0.646	NA9
1957	6	27.167	996.547	-0.248	0.612	NA9
1957	7	26.611	996.12	0.03	0.972	NA9
1957	8	26.517	996.309	-0.659	3.341	NA9
1957	9	26.355	997.167	-0.414	2.651	NA9
1957	10	26.233	997.259	1.049	-0.067	NA9
1957	11	25.787	997.207	1.404	-2.797	NA9
1957	12	25.648	995.967	1.929	-5.259	NA9
1958	1	25.11	998.175	1.704	-4.87	NA9
1958	2	25.473	998.262	1.515	-3.287	NA9
1958	3	25.596	997.019	1.047	-4.842	NA9
1958	4	26.126	996.551	1.167	-3.474	NA9
1958	5	26.945	996.013	-0.062	-0.452	NA9
1958	6	27.103	996.093	-0.544	1.491	NA9
1958	7	26.687	996.527	-0.67	2.106	NA9
1958	8	26.708	995.993	-0.932	0.882	NA9
1958	9	26.814	996.506	0.019	2.032	NA9
1958	10	26.652	996.246	0.488	-0.301	NA9
1958	11	25.782	996.221	0.643	-2.903	NA9
1958	12	25.131	996.974	1.93	-4.404	NA9
1959	1	24.695	997.601	1.983	-7.333	NA9
1959	2	24.975	997.72	-0.009	-5.156	NA9
1959	3	25.379	996.688	0.641	-4.415	NA9
1959	4	26.025	996.32	1.948	-3.114	NA9
1959	5	26.942	995.536	0.053	-0.91	NA9
1959	6	27.203	996.896	0.383	1.917	NA9
1959	7	26.578	997.155	-0.135	2.786	NA9
1959	8	26.207	996.618	-0.495	3.815	NA9
1959	9	26.424	996.566	0.5	1.253	NA9
1959	10	26.411	996.864	0.769	-0.521	NA9
1959	11	26.338	995.51	0.765	-1.91	NA9
1959	12	25.834	995.882	1.234	-4.178	NA9
1960	1	25.108	996.339	1.236	-4.437	NA9
1960	2	24.867	996.532	1.25	-4.741	NA9
1960	3	25.501	996.42	-0.401	-4.55	NA9
1960	4	26.453	995.701	0.341	-2.891	NA9
1960	5	27.037	995.694	0.567	-0.95	NA9
1960	6	26.839	996.434	0.754	1.431	NA9
1960	7	26.732	996.399	0.124	1.05	NA9
1960	8	26.75	996.334	-0.105	3.624	NA9
1960	9	26.485	996.2	0.24	1.225	NA9
1960	10	26.298	996.808	0.317	0.394	NA9
1960	11	26.106	996.564	0.915	-2.662	NA9
1960	12	25.259	996.335	1.308	-4.047	NA9
1961	1	24.06	996.84	1.12	-6.016	NA9
1961	2	24.708	995.159	0.471	-5.46	NA9
1961	3	25.188	997.323	-0.046	-4.174	NA9
1961	4	26.137	995.589	0.686	-3.25	NA9
1961	5	26.801	995.754	1.226	-0.167	NA9
1961	6	26.618	996.338	0.107	1.321	NA9
1961	7	26.105	996.897	0.042	2.434	NA9
1961	8	26.191	996.852	-0.638	2.89	NA9
1961	9	26.104	996.827	-0.436	2.357	NA9
1961	10	25.789	996.637	-0.715	-1.144	NA9
1961	11	25.63	996.39	0.203	-4.27	NA9
1961	12	25.403	995.182	0.855	-4.833	NA9
1962	1	24.413	995.14	0.56	-5.831	NA9
1962	2	23.789	996.837	0.731	-5.676	NA9
1962	3	24.98	996.271	1.33	-4.049	NA9
1962	4	25.613	996.22	0.335	-2.216	NA9
1962	5	26.429	995.561	0.261	-0.007	NA9
1962	6	26.336	996.526	-0.311	0.768	NA9
1962	7	26.321	996.116	-0.551	3.137	NA9
1962	8	25.871	997.403	-0.738	2.191	NA9
1962	9	26.017	996.573	-0.747	1.558	NA9
1962	10	26.224	996.294	-0.781	-0.044	NA9
1962	11	25.492	996.089	0.216	-3.315	NA9
