1948	1	24.461	997.729	1.957	-3.412	0
1948	2	25.037	997.803	0.112	-3.36	0
1948	3	25.21	997.225	-1.039	-2.194	0
1948	4	26.122	997.555	-0.406	-0.951	0
1948	5	26.655	997	-0.728	1.417	0
1948	6	27.045	997.124	-0.728	3.272	0
1948	7	26.673	997.205	-0.945	3.104	0
1948	8	26.635	996.376	-1.288	3.881	0
1948	9	26.168	996.906	-1.223	2.808	0
1948	10	25.668	997.056	-0.223	1.781	0
1948	11	25.175	997.712	-0.32	0.386	0
1948	12	25.299	998.014	0.914	-1.414	0
1949	1	24.656	997.997	2.326	-2.812	0
1949	2	25.156	996.358	0.379	-2.948	0
1949	3	25.084	996.796	-0.117	-3.122	0
1949	4	26.19	997.186	0.197	-0.676	0
1949	5	26.388	996.493	1.101	0.607	0
1949	6	26.651	997.255	-0.845	2.272	0
1949	7	26.537	997.383	-1.313	2.625	0
1949	8	26.366	997.425	-1.313	3.225	0
1949	9	26.295	997.173	-1.147	2.732	0
1949	10	26.059	996.551	-0.936	1.484	0
1949	11	25.771	996.223	0.66	0.244	0
1949	12	25.665	994.515	1.522	-1.612	0
1950	1	25.409	995.594	0.976	-2.967	0
1950	2	25.389	995.995	0.01	-2.886	0
1950	3	25.931	996.023	0.407	-1.638	0
1950	4	26.589	995.403	0.347	-0.841	0
1950	5	26.911	996.068	-0.132	2.184	0
1950	6	26.928	996.19	-0.766	2.798	0
1950	7	26.523	997.309	-0.88	3.35	0
1950	8	26.611	997.458	-1.288	3.188	0
1950	9	26.389	997.397	-1.53	3.281	0
1950	10	26.07	997.005	-1.407	2.11	0
1950	11	25.789	995.229	0.832	-0.502	0
1950	12	25.233	996.109	2.948	-4.366	0
1951	1	25.165	997.142	0.842	-2.98	0
1951	2	25.127	996.052	-0.3	-3.023	0
1951	3	25.549	997.093	1.233	-3.226	0
1951	4	26.481	997.062	-0.89	0.303	0
1951	5	26.828	997.784	0.643	2.894	0
1951	6	26.84	997.338	-0.79	2.57	0
1951	7	26.594	997.762	-0.633	2.828	0
1951	8	26.66	998.074	-0.735	3.836	0
1951	9	26.65	997.74	-0.818	2.967	0
1951	10	26.672	997.955	-0.408	1.578	0
1951	11	26.409	996.833	0.918	-0.145	0
1951	12	25.896	997.12	2.216	-0.984	0
1952	1	25.594	997.542	2.196	-4.247	0
1952	2	25.828	996.618	-0.313	-3.237	0
1952	3	26.17	996.85	-0.78	-2.405	0
1952	4	26.687	997.696	1.207	-0.31	0
1952	5	27.203	996.865	-0.288	2.903	0
1952	6	26.975	997.323	-0.254	2.919	0
1952	7	26.695	997.771	-0.815	3.37	0
1952	8	26.366	997.36	-0.899	3.35	0
1952	9	26.28	997.501	-0.745	2.324	0
1952	10	26.484	997.093	-0.178	2.128	0
1952	11	26.134	996.318	-0.337	-0.327	0
1952	12	25.644	997.936	1.722	-0.414	0
1953	1	25.242	997.606	1.15	-3.509	0
1953	2	25.349	998.209	0.575	-3.457	0
1953	3	26.076	997.111	-0.244	-2.244	0
1953	4	26.692	996.901	-0.208	-0.733	0
1953	5	27.096	997.875	0.482	2.637	0
1953	6	27.16	997.182	-0.309	2.853	0
1953	7	26.856	998.109	-0.276	3.457	0
1953	8	26.641	997.461	-1.185	4.416	0
1953	9	26.793	998.013	-1.533	2.796	0
1953	10	26.794	997.623	-0.409	1.522	0
1953	11	26.603	997.442	0.687	0.555	0
1953	12	25.983	997.195	1.902	-1.165	0
1954	1	25.756	995.717	0.402	-3.859	0
1954	2	25.541	996.945	0.085	-2.785	0
1954	3	25.843	996.634	-0.19	-2.757	0
1954	4	26.761	996.117	-0.987	-1.966	0
1954	5	27.15	995.556	-0.025	0.412	0
1954	6	27.119	996.402	-0.658	1.793	0
1954	7	26.696	996.333	-1.097	2.282	0
1954	8	26.71	996.188	-1.385	2.921	0
1954	9	26.478	996.549	-0.758	2.319	0
1954	10	26.325	996.957	-0.924	0.658	0
1954	11	25.822	996.585	-0.038	0.381	0
1954	12	25.19	995.325	0.115	-3.305	0
1955	1	24.709	997.689	1.998	-3.657	0
1955	2	24.817	994.614	0.812	-4.01	0
1955	3	25.337	996.341	-1.069	-3.665	0
1955	4	26.252	995.6	-0.87	-1.355	0
1955	5	26.809	995.379	0.012	0.125	0
1955	6	26.568	996.185	-0.127	0.765	0
1955	7	26.316	996.57	-0.69	0.58	0
1955	8	26.507	996.48	-1.351	1.34	0
1955	9	26.586	996.278	-0.675	0.863	0
1955	10	26.174	995.989	-0.873	-0.042	0
1955	11	25.937	995.098	1.489	-1.13	0
1955	12	24.801	995.975	1.563	-3.366	0
1956	1	24.785	994.984	1.531	-4.69	0
1956	2	24.939	995.393	0.314	-4.527	0
1956	3	25.406	996.277	-1.056	-4.171	0
1956	4	26.302	995.005	0.34	-1.637	0
1956	5	26.536	995.317	0.176	-1.091	0
1956	6	26.693	996.224	-0.054	-0.479	0
1956	7	26.494	996.416	0.58	0.729	0
1956	8	26.609	996.119	-0.736	1.819	0
1956	9	26.385	996.205	-0.262	2.07	0
1956	10	26.258	996.447	0.085	-0.809	0
1956	11	25.989	996.198	1.033	-1.603	0
1956	12	25.359	995.608	0.958	-3.796	0
1957	1	24.913	996.103	0.186	-4.628	0
1957	2	24.649	996.766	0.263	-6.165	0
1957	3	25.539	997.018	0.01	-4.599	0
1957	4	26.276	996.754	-0.024	-2.385	0
1957	5	27.037	996.781	-0.107	-0.646	0
1957	6	27.167	996.547	-0.248	0.612	0
1957	7	26.611	996.12	0.03	0.972	0
1957	8	26.517	996.309	-0.659	3.341	0
1957	9	26.355	997.167	-0.414	2.651	0
1957	10	26.233	997.259	1.049	-0.067	0
1957	11	25.787	997.207	1.404	-2.797	0
1957	12	25.648	995.967	1.929	-5.259	0
1958	1	25.11	998.175	1.704	-4.87	0
1958	2	25.473	998.262	1.515	-3.287	0
1958	3	25.596	997.019	1.047	-4.842	0
1958	4	26.126	996.551	1.167	-3.474	0
1958	5	26.945	996.013	-0.062	-0.452	0
1958	6	27.103	996.093	-0.544	1.491	0
1958	7	26.687	996.527	-0.67	2.106	0
1958	8	26.708	995.993	-0.932	0.882	0
1958	9	26.814	996.506	0.019	2.032	0
1958	10	26.652	996.246	0.488	-0.301	0
1958	11	25.782	996.221	0.643	-2.903	0
1958	12	25.131	996.974	1.93	-4.404	0
