"1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011"
"11" 434.061790086179 734.670127016562 620.554692517603 541.237212465405 846.079449855981 624.121586119193 622.708367569583 639.135737174768 738.138419428711 738.688585287048 467.206320729719 621.901526547741 618.0819847122 504.220900185515 583.754272969451 566.564952273128 622.528700425511 541.341325176312 398.745889919741 336.328730074357 446.774776457831 453.821803064897 756.676310845049 564.062229586576 596.071891918985 744.379544055727 814.80327111589 762.004124476588 641.712204750718 753.655544684873 836.415351656406 528.167611596862 761.48122901615 928.337969472729 1051.93683656043
"12" 726.013004422233 791.546845496977 571.105056030877 541.237212465405 548.212126698111 484.333197004018 468.910796652069 608.640746618425 798.579539599771 580.773744156039 467.206320729719 629.2270822381 537.539053434893 665.304436282761 583.754272969451 514.458822786803 359.534878177325 530.824825624915 577.048178448808 590.528781957963 549.542362585263 717.455194997664 706.425547680339 747.265079236529 596.071891918985 744.379544055727 814.80327111589 938.741430268807 757.858533602151 463.686481227055 836.415351656406 670.159880783312 761.48122901615 907.687403849493 1015.43369732878
"13" 694.379824373924 736.166576951517 571.105056030877 541.237212465405 846.079449855981 484.333197004018 404.356507492556 623.883479648987 819.892123715385 738.688585287048 754.081918852961 629.2270822381 618.0819847122 593.125812121238 498.85222514091 589.841394382545 402.711123735727 477.48224873588 664.029580825499 448.900173518391 507.444517022438 452.852509005353 577.923167514592 512.921146057039 685.185815428185 744.379544055727 558.767577274848 762.004124476588 757.858533602151 463.686481227055 836.415351656406 528.167611596862 816.061573018733 827.059816206866 886.337882657178
"14" 726.013004422233 817.451022832206 618.48660547648 541.237212465405 846.079449855981 484.333197004018 837.629161437089 608.640746618425 798.579539599771 580.773744156039 467.206320729719 621.901526547741 618.0819847122 584.539486403025 583.754272969451 514.458822786803 359.534878177325 563.693219552922 577.048178448808 504.560495756399 507.444517022438 717.455194997664 509.794385948262 797.889399395886 596.071891918985 744.379544055727 558.767577274848 687.227247647408 757.858533602151 463.686481227055 755.808372469862 528.167611596862 761.48122901615 907.687403849493 1051.93683656043
"15" 660.991299609634 816.900975062355 571.105056030877 541.237212465405 548.212126698111 359.279832157256 622.708367569583 623.883479648987 707.645875465643 580.773744156039 844.59067104564 629.2270822381 537.539053434893 665.304436282761 583.754272969451 514.458822786803 359.534878177325 465.327226771417 398.745889919741 336.328730074357 549.542362585263 556.751656166267 577.923167514592 747.265079236529 596.071891918985 744.379544055727 814.80327111589 720.040832462058 621.278642767504 679.031150085332 815.86056306449 528.167611596862 761.48122901615 864.645044534258 886.337882657178
"16" 660.991299609634 791.546845496977 571.105056030877 795.158177872716 548.212126698111 484.333197004018 629.796040699426 620.576214767005 798.579539599771 738.688585287048 844.59067104564 629.2270822381 586.940392560648 593.125812121238 549.542288829506 331.837533889848 409.719113693078 541.341325176312 577.048178448808 504.560495756399 687.530512246877 717.455194997664 706.425547680339 564.062229586576 694.010824406515 744.379544055727 613.047578357409 720.040832462058 980.991183761223 753.655544684873 815.86056306449 528.167611596862 761.48122901615 864.645044534258 960.404882520228
"17" 434.061790086179 734.670127016562 618.48660547648 541.237212465405 629.737696093966 576.52443927045 622.708367569583 623.883479648987 798.579539599771 475.861199658412 542.998236344602 523.81544211558 606.850078340607 665.304436282761 549.542288829506 580.482946167521 409.719113693078 541.341325176312 623.168064513126 336.328730074357 446.774776457831 717.455194997664 577.923167514592 564.062229586576 468.939157755465 583.460572296668 613.047578357409 720.040832462058 980.991183761223 463.686481227055 815.86056306449 675.139300098619 816.061573018733 907.687403849493 1015.43369732878
"18" 704.704875494455 791.546845496977 525.480477720149 580.504091508469 618.969024467616 624.121586119193 622.708367569583 620.576214767005 707.645875465643 738.688585287048 467.206320729719 683.510238420147 606.850078340607 665.304436282761 498.85222514091 514.458822786803 359.534878177325 541.341325176312 664.029580825499 594.594373808931 735.858962498651 717.455194997664 706.425547680339 564.062229586576 468.939157755465 744.379544055727 613.047578357409 499.729485838727 697.635628337282 753.655544684873 836.415351656406 586.836479170082 761.48122901615 864.645044534258 1051.93683656043
"19" 704.704875494455 734.670127016562 770.098489289498 580.504091508469 846.079449855981 359.279832157256 550.947080835982 620.576214767005 707.645875465643 580.773744156039 844.59067104564 629.2270822381 606.850078340607 504.220900185515 542.442019724489 514.458822786803 622.528700425511 541.341325176312 566.005519055342 336.328730074357 735.858962498651 717.455194997664 577.923167514592 552.81300756139 694.010824406515 533.288587163177 561.13599563808 687.227247647408 743.855937896048 648.919809611522 852.178045295022 675.139300098619 834.503223360832 864.645044534258 1051.93683656043
"20" 660.991299609634 816.900975062355 525.480477720149 795.158177872716 846.079449855981 484.333197004018 622.708367569583 623.883479648987 798.579539599771 738.688585287048 489.044710382948 683.510238420147 349.345512920888 593.125812121238 498.438569507149 514.458822786803 622.528700425511 477.48224873588 623.168064513126 336.328730074357 446.774776457831 556.204044230223 577.923167514592 512.921146057039 760.436275747439 536.221808373435 558.767577274848 938.741430268807 757.858533602151 463.686481227055 815.86056306449 675.139300098619 733.082747529829 907.687403849493 1051.93683656043
